ts,dir,result,gate,detail
2025.01.08 05:36:00,L,BLOCK,htf_trend,
2025.01.08 05:37:00,L,BLOCK,htf_trend,
2025.01.08 05:38:00,L,BLOCK,htf_trend,
2025.01.08 05:39:00,L,BLOCK,htf_trend,
2025.01.08 05:40:00,L,BLOCK,htf_trend,
2025.01.08 05:41:00,L,BLOCK,htf_trend,
2025.01.08 05:42:00,L,BLOCK,htf_trend,
2025.01.08 05:43:00,L,BLOCK,htf_trend,
2025.01.08 05:44:00,L,BLOCK,htf_trend,
2025.01.08 05:45:00,L,BLOCK,htf_trend,
2025.01.08 05:47:00,L,BLOCK,htf_trend,
2025.01.08 05:48:00,L,BLOCK,htf_trend,
2025.01.08 05:49:00,L,BLOCK,htf_trend,
2025.01.08 05:50:00,L,BLOCK,htf_trend,
2025.01.08 05:51:00,L,BLOCK,trend_strength,adx=19.18,min=19.50
2025.01.08 05:52:00,L,BLOCK,htf_trend,
2025.01.08 05:53:00,L,BLOCK,htf_trend,
2025.01.08 05:54:00,L,BLOCK,htf_trend,
2025.01.08 09:04:00,L,BLOCK,price_pos,px=158.130,ema25=158.210
2025.01.08 09:05:00,L,BLOCK,price_pos,px=158.090,ema25=158.204
2025.01.08 09:06:00,L,BLOCK,price_pos,px=158.067,ema25=158.195
2025.01.08 09:07:00,L,BLOCK,price_pos,px=158.068,ema25=158.185
2025.01.08 09:08:00,L,BLOCK,price_pos,px=158.081,ema25=158.176
2025.01.08 09:09:00,L,BLOCK,htf_trend,
2025.01.08 09:10:00,L,BLOCK,htf_trend,
2025.01.08 09:11:00,L,BLOCK,htf_trend,
2025.01.08 09:12:00,L,BLOCK,htf_trend,
2025.01.08 09:13:00,L,BLOCK,htf_trend,
2025.01.08 09:14:00,L,BLOCK,htf_trend,
2025.01.08 09:15:00,L,BLOCK,htf_trend,
2025.01.08 09:16:00,L,BLOCK,htf_trend,
2025.01.08 09:17:00,L,BLOCK,htf_trend,
2025.01.08 09:18:00,L,BLOCK,htf_trend,
2025.01.08 09:19:00,L,BLOCK,mtf,
2025.01.08 09:20:00,L,BLOCK,mtf,
2025.01.08 09:25:00,L,BLOCK,mtf,
2025.01.08 09:26:00,L,BLOCK,mtf,
2025.01.08 09:27:00,L,BLOCK,mtf,
2025.01.08 09:28:00,L,BLOCK,mtf,
2025.01.08 09:29:00,L,BLOCK,mtf,
2025.01.08 13:00:00,L,BLOCK,trend_strength,adx=19.18,min=19.50
2025.01.08 13:01:00,L,BLOCK,trend_strength,adx=18.01,min=19.50
2025.01.08 13:02:00,L,BLOCK,trend_strength,adx=18.54,min=19.50
2025.01.08 13:03:00,L,BLOCK,trend_strength,adx=19.00,min=19.50
2025.01.08 13:04:00,L,BLOCK,trend_strength,adx=17.97,min=19.50
2025.01.08 13:05:00,L,BLOCK,trend_strength,adx=16.84,min=19.50
2025.01.08 13:07:00,L,BLOCK,trend_strength,adx=18.52,min=19.50
2025.01.08 13:08:00,L,BLOCK,htf_trend,
2025.01.08 13:09:00,L,BLOCK,htf_trend,
2025.01.08 13:15:00,L,BLOCK,htf_trend,
2025.01.08 13:16:00,L,BLOCK,htf_trend,
2025.01.08 13:17:00,L,BLOCK,htf_trend,
2025.01.08 13:19:00,L,BLOCK,trend_strength,adx=19.17,min=19.50
2025.01.08 13:20:00,L,BLOCK,htf_trend,
2025.01.08 13:21:00,L,BLOCK,htf_trend,
2025.01.08 13:22:00,L,BLOCK,htf_trend,
2025.01.08 13:23:00,L,BLOCK,htf_trend,
2025.01.08 13:24:00,L,BLOCK,htf_trend,
2025.01.08 13:25:00,L,BLOCK,htf_trend,
2025.01.08 13:26:00,L,BLOCK,htf_trend,
2025.01.08 13:27:00,L,BLOCK,htf_trend,
2025.01.08 13:28:00,L,BLOCK,htf_trend,
2025.01.08 14:45:00,L,BLOCK,price_pos,px=158.338,ema25=158.383
2025.01.08 14:46:00,L,BLOCK,price_pos,px=158.306,ema25=158.379
2025.01.08 14:47:00,L,BLOCK,price_pos,px=158.307,ema25=158.373
2025.01.08 14:48:00,L,BLOCK,price_pos,px=158.320,ema25=158.368
2025.01.08 14:49:00,L,BLOCK,htf_trend,
2025.01.08 14:50:00,L,BLOCK,htf_trend,
2025.01.08 14:51:00,L,BLOCK,htf_trend,
2025.01.08 14:56:00,L,BLOCK,trend_quality,tq=0,min=6
2025.01.09 00:35:00,S,BLOCK,mtf,
2025.01.09 00:36:00,S,BLOCK,mtf,
2025.01.09 00:37:00,S,BLOCK,mtf,
2025.01.09 00:38:00,S,BLOCK,mtf,
2025.01.09 00:39:00,S,BLOCK,htf_trend,
2025.01.09 00:40:00,S,BLOCK,htf_trend,
2025.01.09 00:41:00,S,BLOCK,htf_trend,
2025.01.09 00:42:00,S,BLOCK,htf_trend,
2025.01.09 00:43:00,S,BLOCK,htf_trend,
2025.01.09 00:44:00,S,BLOCK,htf_trend,
2025.01.09 00:45:00,S,BLOCK,htf_trend,
2025.01.09 00:47:00,S,BLOCK,htf_trend,
2025.01.09 00:50:00,S,BLOCK,htf_trend,
2025.01.09 00:51:00,S,BLOCK,htf_trend,
2025.01.09 00:52:00,S,BLOCK,htf_trend,
2025.01.09 00:53:00,S,BLOCK,htf_trend,
2025.01.09 00:54:00,S,BLOCK,htf_trend,
2025.01.09 00:55:00,S,BLOCK,htf_trend,
2025.01.09 00:56:00,S,BLOCK,htf_trend,
2025.01.09 00:57:00,S,BLOCK,htf_trend,
2025.01.09 00:58:00,S,BLOCK,htf_trend,
2025.01.09 00:59:00,S,BLOCK,htf_trend,
2025.01.09 01:00:00,S,BLOCK,htf_trend,
2025.01.09 01:01:00,S,BLOCK,htf_trend,
2025.01.09 01:02:00,S,BLOCK,htf_trend,
2025.01.09 01:03:00,S,BLOCK,htf_trend,
2025.01.09 04:59:00,S,BLOCK,htf_trend,
2025.01.09 05:00:00,S,BLOCK,htf_trend,
2025.01.09 05:01:00,S,BLOCK,htf_trend,
2025.01.09 05:02:00,S,BLOCK,htf_trend,
2025.01.09 05:03:00,S,BLOCK,htf_trend,
2025.01.09 05:04:00,S,BLOCK,htf_trend,
2025.01.09 05:05:00,S,BLOCK,htf_trend,
2025.01.09 05:06:00,S,BLOCK,htf_trend,
2025.01.09 05:07:00,S,BLOCK,htf_trend,
2025.01.09 05:08:00,S,BLOCK,htf_trend,
2025.01.09 05:09:00,S,BLOCK,htf_trend,
2025.01.09 05:10:00,S,BLOCK,htf_trend,
2025.01.09 05:11:00,S,BLOCK,htf_trend,
2025.01.09 05:12:00,S,BLOCK,htf_trend,
2025.01.09 05:13:00,S,BLOCK,htf_trend,
2025.01.09 05:14:00,S,BLOCK,htf_trend,
2025.01.09 05:15:00,S,BLOCK,htf_trend,
2025.01.09 05:16:00,S,BLOCK,htf_trend,
2025.01.09 05:17:00,S,BLOCK,htf_trend,
2025.01.09 05:18:00,S,BLOCK,htf_trend,
2025.01.09 05:19:00,S,BLOCK,htf_trend,
2025.01.09 05:20:00,S,BLOCK,htf_trend,
2025.01.09 05:21:00,S,BLOCK,htf_trend,
2025.01.09 05:22:00,S,BLOCK,htf_trend,
2025.01.09 05:23:00,S,BLOCK,htf_trend,
2025.01.09 05:24:00,S,BLOCK,htf_trend,
2025.01.09 05:25:00,S,BLOCK,htf_trend,
2025.01.09 05:26:00,S,BLOCK,htf_trend,
2025.01.09 14:12:00,S,BLOCK,htf_trend,
2025.01.09 14:13:00,S,BLOCK,htf_trend,
2025.01.09 14:14:00,S,BLOCK,htf_trend,
2025.01.09 14:15:00,S,BLOCK,htf_trend,
2025.01.09 14:16:00,S,BLOCK,htf_trend,
2025.01.09 14:17:00,S,BLOCK,htf_trend,
2025.01.09 14:18:00,S,BLOCK,htf_trend,
2025.01.09 14:19:00,S,BLOCK,htf_trend,
2025.01.09 14:20:00,S,BLOCK,htf_trend,
2025.01.09 14:21:00,S,BLOCK,htf_trend,
2025.01.09 14:22:00,S,BLOCK,htf_trend,
2025.01.09 14:23:00,S,BLOCK,htf_trend,
2025.01.09 14:24:00,S,BLOCK,htf_trend,
2025.01.09 14:25:00,S,BLOCK,htf_trend,
2025.01.09 14:26:00,S,BLOCK,htf_trend,
2025.01.09 14:27:00,S,BLOCK,htf_trend,
2025.01.09 14:28:00,S,BLOCK,htf_trend,
2025.01.09 14:29:00,S,BLOCK,htf_trend,
2025.01.09 14:30:00,S,BLOCK,htf_trend,
2025.01.09 14:31:00,S,BLOCK,htf_trend,
2025.01.09 14:32:00,S,BLOCK,htf_trend,
2025.01.09 14:33:00,S,BLOCK,htf_trend,
2025.01.09 14:34:00,S,BLOCK,htf_trend,
2025.01.09 14:35:00,S,BLOCK,htf_trend,
2025.01.09 14:36:00,S,BLOCK,htf_trend,
2025.01.09 14:37:00,S,BLOCK,htf_trend,
2025.01.09 14:38:00,S,BLOCK,htf_trend,
2025.01.10 00:54:00,L,BLOCK,trend_strength,adx=15.92,min=19.50
2025.01.10 00:55:00,L,BLOCK,trend_strength,adx=19.39,min=19.50
2025.01.10 00:56:00,L,BLOCK,htf_trend,
2025.01.10 00:57:00,L,BLOCK,htf_trend,
2025.01.10 00:58:00,L,BLOCK,htf_trend,
2025.01.10 00:59:00,L,BLOCK,htf_trend,
2025.01.10 01:00:00,L,BLOCK,htf_trend,
2025.01.10 01:01:00,L,BLOCK,htf_trend,
2025.01.10 01:02:00,L,BLOCK,htf_trend,
2025.01.10 01:03:00,L,BLOCK,htf_trend,
2025.01.10 01:04:00,L,BLOCK,htf_trend,
2025.01.10 01:05:00,L,BLOCK,htf_trend,
2025.01.10 01:06:00,L,BLOCK,htf_trend,
2025.01.10 01:07:00,L,BLOCK,htf_trend,
2025.01.10 01:09:00,L,BLOCK,htf_trend,
2025.01.10 01:10:00,L,BLOCK,htf_trend,
2025.01.10 01:11:00,L,BLOCK,htf_trend,
2025.01.10 01:14:00,L,BLOCK,trend_strength,adx=17.77,min=19.50
2025.01.10 01:15:00,L,BLOCK,trend_strength,adx=18.62,min=19.50
2025.01.10 01:16:00,L,BLOCK,trend_strength,adx=18.76,min=19.50
2025.01.10 01:19:00,L,BLOCK,trend_strength,adx=16.90,min=19.50
2025.01.10 06:22:00,L,BLOCK,trend_strength,adx=17.94,min=19.50
2025.01.10 06:23:00,L,BLOCK,htf_trend,
2025.01.10 06:24:00,L,BLOCK,htf_trend,
2025.01.10 06:25:00,L,BLOCK,trend_strength,adx=18.71,min=19.50
2025.01.10 06:26:00,L,BLOCK,htf_trend,
2025.01.10 06:27:00,L,BLOCK,htf_trend,
2025.01.10 06:28:00,L,BLOCK,htf_trend,
2025.01.10 06:29:00,L,BLOCK,htf_trend,
2025.01.10 06:34:00,L,BLOCK,trend_strength,adx=14.75,min=19.50
2025.01.10 06:35:00,L,BLOCK,trend_strength,adx=18.31,min=19.50
2025.01.10 06:36:00,L,BLOCK,htf_trend,
2025.01.10 06:38:00,L,BLOCK,htf_trend,
2025.01.10 06:39:00,L,BLOCK,mtf,
2025.01.10 06:40:00,L,BLOCK,trend_strength,adx=18.77,min=19.50
2025.01.10 06:41:00,L,BLOCK,mtf,
2025.01.10 06:42:00,L,BLOCK,mtf,
2025.01.10 06:43:00,L,BLOCK,mtf,
2025.01.10 06:44:00,L,BLOCK,htf_trend,
2025.01.10 06:45:00,L,BLOCK,htf_trend,
2025.01.10 06:47:00,L,BLOCK,htf_trend,
2025.01.10 06:48:00,L,BLOCK,htf_trend,
2025.01.10 06:49:00,L,BLOCK,mtf,
2025.01.10 08:25:00,L,BLOCK,htf_trend,
2025.01.10 08:26:00,L,BLOCK,htf_trend,
2025.01.10 08:27:00,L,BLOCK,htf_trend,
2025.01.10 08:28:00,L,BLOCK,htf_trend,
2025.01.10 08:29:00,L,BLOCK,htf_trend,
2025.01.10 08:30:00,L,BLOCK,htf_trend,
2025.01.10 08:31:00,L,BLOCK,htf_trend,
2025.01.10 08:32:00,L,BLOCK,htf_trend,
2025.01.10 08:33:00,L,BLOCK,htf_trend,
2025.01.10 08:34:00,L,BLOCK,htf_trend,
2025.01.10 08:35:00,L,BLOCK,htf_trend,
2025.01.10 08:36:00,L,BLOCK,htf_trend,
2025.01.10 08:37:00,L,BLOCK,htf_trend,
2025.01.10 08:38:00,L,BLOCK,htf_trend,
2025.01.10 08:39:00,L,BLOCK,htf_trend,
2025.01.10 08:40:00,L,BLOCK,htf_trend,
2025.01.10 08:41:00,L,BLOCK,htf_trend,
2025.01.10 08:42:00,L,BLOCK,htf_trend,
2025.01.10 08:43:00,L,BLOCK,htf_trend,
2025.01.10 08:44:00,L,BLOCK,htf_trend,
2025.01.10 08:45:00,L,BLOCK,htf_trend,
2025.01.10 08:46:00,L,BLOCK,htf_trend,
2025.01.10 08:47:00,L,BLOCK,htf_trend,
2025.01.10 08:48:00,L,BLOCK,htf_trend,
2025.01.10 08:49:00,L,BLOCK,htf_trend,
2025.01.10 08:50:00,L,BLOCK,htf_trend,
2025.01.10 08:51:00,L,BLOCK,htf_trend,
2025.01.10 08:52:00,L,BLOCK,htf_trend,
2025.01.10 08:53:00,L,BLOCK,htf_trend,
2025.01.10 13:02:00,S,BLOCK,price_pos,px=158.009,ema25=157.957
2025.01.10 13:03:00,S,BLOCK,price_pos,px=158.008,ema25=157.961
2025.01.10 13:04:00,S,BLOCK,price_pos,px=158.018,ema25=157.965
2025.01.10 13:05:00,S,BLOCK,price_pos,px=158.019,ema25=157.969
2025.01.10 13:06:00,S,BLOCK,price_pos,px=158.043,ema25=157.973
2025.01.10 13:07:00,S,BLOCK,price_pos,px=158.044,ema25=157.978
2025.01.10 13:08:00,S,BLOCK,price_pos,px=158.034,ema25=157.983
2025.01.10 13:09:00,S,BLOCK,htf_trend,
2025.01.10 13:10:00,S,BLOCK,htf_trend,
2025.01.10 13:11:00,S,BLOCK,htf_trend,
2025.01.10 13:12:00,S,BLOCK,htf_trend,
2025.01.10 13:13:00,S,BLOCK,htf_trend,
2025.01.10 13:14:00,S,BLOCK,mtf,
2025.01.10 13:16:00,S,BLOCK,mtf,
2025.01.10 13:17:00,S,BLOCK,momentum,
2025.01.10 13:18:00,S,BLOCK,momentum,
2025.01.10 13:19:00,S,PASS,all,tq=10
2025.01.10 13:34:00,S,BLOCK,htf_trend,
2025.01.10 13:35:00,S,BLOCK,htf_trend,
2025.01.10 13:36:00,S,BLOCK,htf_trend,
2025.01.10 13:37:00,S,BLOCK,htf_trend,
2025.01.10 13:38:00,S,BLOCK,htf_trend,
2025.01.10 13:39:00,S,BLOCK,htf_trend,
2025.01.10 13:40:00,S,BLOCK,htf_trend,
2025.01.10 13:41:00,S,BLOCK,htf_trend,
2025.01.10 13:42:00,S,BLOCK,htf_trend,
2025.01.10 13:43:00,S,BLOCK,htf_trend,
2025.01.10 13:44:00,S,BLOCK,htf_trend,
2025.01.10 13:45:00,S,BLOCK,htf_trend,
2025.01.10 13:46:00,S,BLOCK,htf_trend,
2025.01.10 13:47:00,S,BLOCK,htf_trend,
2025.01.10 13:48:00,S,BLOCK,trend_strength,adx=18.79,min=19.50
2025.01.10 13:49:00,S,BLOCK,mtf,
2025.01.10 13:50:00,S,BLOCK,mtf,
2025.01.10 13:51:00,S,BLOCK,mtf,
2025.01.10 13:52:00,S,BLOCK,mtf,
2025.01.10 13:53:00,S,BLOCK,mtf,
2025.01.10 13:54:00,S,BLOCK,mtf,
2025.01.10 13:55:00,S,BLOCK,mtf,
2025.01.10 13:56:00,S,BLOCK,mtf,
2025.01.10 14:25:00,L,BLOCK,price_pos,px=158.292,ema25=158.471
2025.01.10 14:26:00,L,BLOCK,price_pos,px=158.276,ema25=158.457
2025.01.10 14:27:00,L,BLOCK,price_pos,px=158.276,ema25=158.444
2025.01.10 14:28:00,L,BLOCK,price_pos,px=158.273,ema25=158.431
2025.01.10 14:29:00,L,BLOCK,htf_trend,
2025.01.10 14:30:00,L,BLOCK,htf_trend,
2025.01.10 14:31:00,L,BLOCK,htf_trend,
2025.01.10 14:32:00,L,BLOCK,htf_trend,
2025.01.10 14:33:00,L,BLOCK,htf_trend,
2025.01.10 14:34:00,L,BLOCK,htf_trend,
2025.01.10 14:35:00,L,BLOCK,htf_trend,
2025.01.10 14:36:00,L,BLOCK,htf_trend,
2025.01.10 14:37:00,L,BLOCK,htf_trend,
2025.01.10 14:38:00,L,BLOCK,htf_trend,
2025.01.10 14:39:00,L,BLOCK,htf_trend,
2025.01.10 14:40:00,L,BLOCK,htf_trend,
2025.01.10 14:41:00,L,BLOCK,htf_trend,
2025.01.10 14:42:00,L,BLOCK,htf_trend,
2025.01.10 14:43:00,L,BLOCK,htf_trend,
2025.01.10 14:44:00,L,BLOCK,htf_trend,
2025.01.10 14:45:00,L,BLOCK,htf_trend,
2025.01.10 14:46:00,L,BLOCK,htf_trend,
2025.01.10 14:47:00,L,BLOCK,htf_trend,
2025.01.10 14:48:00,L,BLOCK,htf_trend,
2025.01.10 14:49:00,L,BLOCK,htf_trend,
2025.01.10 14:50:00,L,BLOCK,htf_trend,
2025.01.10 14:51:00,L,BLOCK,htf_trend,
2025.01.10 14:52:00,L,BLOCK,htf_trend,
2025.01.10 14:53:00,L,BLOCK,htf_trend,
2025.01.13 02:40:00,S,BLOCK,htf_trend,
2025.01.13 02:41:00,S,BLOCK,htf_trend,
2025.01.13 02:42:00,S,BLOCK,htf_trend,
2025.01.13 02:43:00,S,BLOCK,htf_trend,
2025.01.13 02:44:00,S,BLOCK,htf_trend,
2025.01.13 02:45:00,S,BLOCK,htf_trend,
2025.01.13 02:46:00,S,BLOCK,htf_trend,
2025.01.13 02:47:00,S,BLOCK,htf_trend,
2025.01.13 02:48:00,S,BLOCK,htf_trend,
2025.01.13 02:49:00,S,BLOCK,htf_trend,
2025.01.13 02:50:00,S,BLOCK,htf_trend,
2025.01.13 02:51:00,S,BLOCK,htf_trend,
2025.01.13 02:52:00,S,BLOCK,htf_trend,
2025.01.13 02:53:00,S,BLOCK,htf_trend,
2025.01.13 02:54:00,S,BLOCK,trend_strength,adx=19.34,min=19.50
2025.01.13 02:55:00,S,BLOCK,trend_strength,adx=18.86,min=19.50
2025.01.13 02:56:00,S,BLOCK,trend_strength,adx=18.44,min=19.50
2025.01.13 02:57:00,S,BLOCK,trend_strength,adx=16.24,min=19.50
2025.01.13 02:58:00,S,BLOCK,trend_strength,adx=17.59,min=19.50
2025.01.13 02:59:00,S,BLOCK,mtf,
2025.01.13 03:00:00,S,BLOCK,momentum,
2025.01.13 03:01:00,S,BLOCK,momentum,
2025.01.13 03:02:00,S,BLOCK,momentum,
2025.01.13 03:03:00,S,BLOCK,momentum,
2025.01.13 03:04:00,S,BLOCK,momentum,
2025.01.13 03:05:00,S,BLOCK,momentum,
2025.01.13 03:06:00,S,BLOCK,momentum,
2025.01.13 03:07:00,S,BLOCK,price_pos,px=157.559,ema25=157.544
2025.01.13 03:08:00,S,BLOCK,price_pos,px=157.564,ema25=157.545
2025.01.13 03:18:00,S,BLOCK,mtf,
2025.01.13 03:19:00,S,BLOCK,mtf,
2025.01.13 03:22:00,S,BLOCK,mtf,
2025.01.13 03:23:00,S,BLOCK,mtf,
2025.01.13 03:24:00,S,BLOCK,mtf,
2025.01.13 03:25:00,S,BLOCK,trend_strength,adx=17.86,min=19.50
2025.01.13 03:26:00,S,BLOCK,trend_strength,adx=18.13,min=19.50
2025.01.13 03:27:00,S,BLOCK,mtf,
2025.01.13 03:28:00,S,BLOCK,mtf,
2025.01.13 03:29:00,S,BLOCK,mtf,
2025.01.13 06:10:00,S,BLOCK,price_pos,px=157.491,ema25=157.358
2025.01.13 06:11:00,S,BLOCK,price_pos,px=157.471,ema25=157.368
2025.01.13 06:12:00,S,BLOCK,price_pos,px=157.470,ema25=157.376
2025.01.13 06:13:00,S,BLOCK,price_pos,px=157.496,ema25=157.383
2025.01.13 06:14:00,S,BLOCK,htf_trend,
2025.01.13 06:15:00,S,BLOCK,htf_trend,
2025.01.13 06:16:00,S,BLOCK,htf_trend,
2025.01.13 06:17:00,S,BLOCK,htf_trend,
2025.01.13 06:18:00,S,BLOCK,htf_trend,
2025.01.13 06:19:00,S,BLOCK,htf_trend,
2025.01.13 06:20:00,S,BLOCK,htf_trend,
2025.01.13 06:21:00,S,BLOCK,htf_trend,
2025.01.13 06:22:00,S,BLOCK,htf_trend,
2025.01.13 06:23:00,S,BLOCK,htf_trend,
2025.01.13 06:24:00,S,BLOCK,htf_trend,
2025.01.13 06:25:00,S,BLOCK,htf_trend,
2025.01.13 06:26:00,S,BLOCK,htf_trend,
2025.01.13 07:49:00,S,BLOCK,momentum,
2025.01.13 07:50:00,S,PASS,all,tq=8
2025.01.13 07:59:00,S,BLOCK,htf_trend,
2025.01.13 08:00:00,S,BLOCK,htf_trend,
2025.01.13 08:01:00,S,BLOCK,htf_trend,
2025.01.13 08:02:00,S,BLOCK,htf_trend,
2025.01.13 08:06:00,S,BLOCK,trend_strength,adx=17.71,min=19.50
2025.01.13 08:07:00,S,BLOCK,trend_strength,adx=19.38,min=19.50
2025.01.13 08:08:00,S,BLOCK,htf_trend,
2025.01.13 08:10:00,S,BLOCK,trend_strength,adx=18.06,min=19.50
2025.01.13 08:11:00,S,BLOCK,trend_strength,adx=17.48,min=19.50
2025.01.13 08:12:00,S,BLOCK,trend_strength,adx=16.77,min=19.50
2025.01.13 08:22:00,S,BLOCK,mtf,
2025.01.13 08:23:00,S,BLOCK,mtf,
2025.01.13 08:24:00,S,BLOCK,mtf,
2025.01.13 08:25:00,S,BLOCK,mtf,
2025.01.13 08:27:00,S,BLOCK,mtf,
2025.01.13 13:46:00,S,BLOCK,price_pos,px=157.175,ema25=157.040
2025.01.13 13:47:00,S,BLOCK,price_pos,px=157.174,ema25=157.051
2025.01.13 13:48:00,S,BLOCK,price_pos,px=157.153,ema25=157.060
2025.01.13 13:49:00,S,BLOCK,htf_trend,
2025.01.13 13:50:00,S,BLOCK,htf_trend,
2025.01.13 13:51:00,S,BLOCK,htf_trend,
2025.01.13 13:52:00,S,BLOCK,htf_trend,
2025.01.13 13:53:00,S,BLOCK,htf_trend,
2025.01.13 13:54:00,S,BLOCK,htf_trend,
2025.01.13 13:55:00,S,BLOCK,htf_trend,
2025.01.13 13:56:00,S,BLOCK,htf_trend,
2025.01.13 13:57:00,S,BLOCK,htf_trend,
2025.01.13 13:58:00,S,BLOCK,htf_trend,
2025.01.13 13:59:00,S,BLOCK,htf_trend,
2025.01.13 14:00:00,S,BLOCK,htf_trend,
2025.01.13 14:01:00,S,BLOCK,htf_trend,
2025.01.13 14:02:00,S,BLOCK,htf_trend,
2025.01.13 14:03:00,S,BLOCK,htf_trend,
2025.01.13 14:04:00,S,BLOCK,htf_trend,
2025.01.13 14:05:00,S,BLOCK,htf_trend,
2025.01.13 14:06:00,S,BLOCK,htf_trend,
2025.01.13 14:07:00,S,BLOCK,htf_trend,
2025.01.13 14:08:00,S,BLOCK,htf_trend,
2025.01.13 14:09:00,S,BLOCK,htf_trend,
2025.01.13 14:10:00,S,BLOCK,htf_trend,
2025.01.13 14:11:00,S,BLOCK,htf_trend,
2025.01.13 14:12:00,S,BLOCK,htf_trend,
2025.01.13 14:13:00,S,BLOCK,htf_trend,
2025.01.14 00:08:00,S,BLOCK,price_pos,px=157.387,ema25=157.256
2025.01.14 00:09:00,S,BLOCK,price_pos,px=157.347,ema25=157.266
2025.01.14 00:10:00,S,BLOCK,price_pos,px=157.358,ema25=157.273
2025.01.14 00:11:00,S,BLOCK,price_pos,px=157.385,ema25=157.279
2025.01.14 00:12:00,S,BLOCK,price_pos,px=157.364,ema25=157.287
2025.01.14 00:13:00,S,BLOCK,price_pos,px=157.409,ema25=157.293
2025.01.14 00:14:00,S,BLOCK,htf_trend,
2025.01.14 00:15:00,S,BLOCK,htf_trend,
2025.01.14 00:16:00,S,BLOCK,htf_trend,
2025.01.14 00:17:00,S,BLOCK,htf_trend,
2025.01.14 00:18:00,S,BLOCK,htf_trend,
2025.01.14 00:19:00,S,BLOCK,htf_trend,
2025.01.14 00:20:00,S,BLOCK,htf_trend,
2025.01.14 00:21:00,S,BLOCK,htf_trend,
2025.01.14 00:22:00,S,BLOCK,htf_trend,
2025.01.14 00:23:00,S,BLOCK,htf_trend,
2025.01.14 00:24:00,S,BLOCK,htf_trend,
2025.01.14 00:25:00,S,BLOCK,htf_trend,
2025.01.14 00:26:00,S,BLOCK,htf_trend,
2025.01.14 00:27:00,S,BLOCK,htf_trend,
2025.01.14 00:28:00,S,BLOCK,htf_trend,
2025.01.14 00:29:00,S,BLOCK,htf_trend,
2025.01.14 00:30:00,S,BLOCK,htf_trend,
2025.01.14 00:31:00,S,BLOCK,htf_trend,
2025.01.14 00:32:00,S,BLOCK,htf_trend,
2025.01.14 00:33:00,S,BLOCK,htf_trend,
2025.01.14 00:34:00,S,BLOCK,htf_trend,
2025.01.14 00:35:00,S,BLOCK,htf_trend,
2025.01.14 00:36:00,S,BLOCK,htf_trend,
2025.01.14 01:52:00,L,BLOCK,price_pos,px=157.559,ema25=157.694
2025.01.14 01:53:00,L,BLOCK,price_pos,px=157.531,ema25=157.684
2025.01.14 01:54:00,L,BLOCK,htf_trend,
2025.01.14 01:55:00,L,BLOCK,htf_trend,
2025.01.14 01:56:00,L,BLOCK,htf_trend,
2025.01.14 01:57:00,L,BLOCK,htf_trend,
2025.01.14 01:58:00,L,BLOCK,htf_trend,
2025.01.14 01:59:00,L,BLOCK,htf_trend,
2025.01.14 02:00:00,L,BLOCK,htf_trend,
2025.01.14 02:01:00,L,BLOCK,htf_trend,
2025.01.14 02:02:00,L,BLOCK,htf_trend,
2025.01.14 02:05:00,L,BLOCK,htf_trend,
2025.01.14 02:18:00,L,BLOCK,mtf,
2025.01.14 02:19:00,L,BLOCK,mtf,
2025.01.14 03:29:00,L,BLOCK,htf_trend,
2025.01.14 05:52:00,L,BLOCK,price_pos,px=157.499,ema25=157.558
2025.01.14 06:03:00,L,BLOCK,trend_quality,tq=0,min=6
2025.01.14 06:07:00,L,BLOCK,momentum,
2025.01.14 06:09:00,L,BLOCK,momentum,
2025.01.14 06:10:00,L,BLOCK,momentum,
2025.01.14 06:11:00,L,BLOCK,momentum,
2025.01.14 06:32:00,L,BLOCK,price_pos,px=157.572,ema25=157.620
2025.01.14 06:33:00,L,BLOCK,price_pos,px=157.569,ema25=157.616
2025.01.14 06:34:00,L,BLOCK,price_pos,px=157.568,ema25=157.612
2025.01.14 06:35:00,L,BLOCK,price_pos,px=157.553,ema25=157.609
2025.01.14 06:36:00,L,BLOCK,price_pos,px=157.546,ema25=157.605
2025.01.14 06:37:00,L,BLOCK,price_pos,px=157.532,ema25=157.600
2025.01.14 06:38:00,L,BLOCK,price_pos,px=157.550,ema25=157.595
2025.01.14 06:39:00,L,BLOCK,price_pos,px=157.544,ema25=157.591
2025.01.14 06:40:00,L,BLOCK,trend_quality,tq=0,min=6
2025.01.14 06:41:00,L,BLOCK,trend_quality,tq=0,min=6
2025.01.14 06:42:00,L,BLOCK,trend_quality,tq=0,min=6
2025.01.14 06:43:00,L,BLOCK,trend_quality,tq=0,min=6
2025.01.14 06:44:00,L,BLOCK,trend_quality,tq=0,min=6
2025.01.14 06:45:00,L,BLOCK,price_pos,px=157.584,ema25=157.594
2025.01.14 06:48:00,L,BLOCK,trend_quality,tq=0,min=6
2025.01.14 06:51:00,L,BLOCK,trend_strength,adx=16.33,min=19.50
2025.01.14 06:52:00,L,BLOCK,trend_strength,adx=18.76,min=19.50
2025.01.14 06:53:00,L,BLOCK,trend_quality,tq=5,min=6
2025.01.14 06:54:00,L,BLOCK,momentum,
2025.01.14 06:56:00,L,BLOCK,price_pos,px=157.517,ema25=157.601
2025.01.14 06:57:00,L,BLOCK,price_pos,px=157.481,ema25=157.595
2025.01.14 06:58:00,L,BLOCK,mtf,
